,article_title,article_url,journal_name,vol_title,vol_url,download
6029,Extraction and analysis of clonazepam and 7-aminoclonazepam in whole blood using a dual internal standard methodology,https://www.sciencedirect.com/science/article/pii/S0379073806003409,FSI,"Volume 166, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/166/issue/2,
6030,STR typing of ancient DNA extracted from hair shafts of Siberian mummies,https://www.sciencedirect.com/science/article/pii/S0379073806003422,FSI,"Volume 166, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/166/issue/2,
6031,"Allele frequencies of the 15 AmpF/Str Identifiler loci in the population of Metztitlán (Estado de Hidalgo), México",https://www.sciencedirect.com/science/article/pii/S0379073805006407,FSI,"Volume 166, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/166/issue/2,
6032,"Y-chromosomal STR haplotypes in a population from the Amazon region, Brazil",https://www.sciencedirect.com/science/article/pii/S0379073805006444,FSI,"Volume 166, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/166/issue/2,
6033,Allele frequencies of six miniSTR loci of three ethnic populations in Singapore,https://www.sciencedirect.com/science/article/pii/S0379073805006468,FSI,"Volume 166, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/166/issue/2,
6034,"C. Doutremepuich, N. Morling (Eds.), Progess in Forensic Genetics 10: Proceedings from the 20th International ISFG Congress held in Arcachon, France, 9–13 September 2003. Elsevier, Amsterdam, 2004 (678 pp., Hardbound, ISBN 0-444-51505-4).",https://www.sciencedirect.com/science/article/pii/S0379073805006389,FSI,"Volume 166, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/166/issue/2,
6035,"Death's Acre, W.M. Bass, J. Jefferson. Putnam Publishing Group (2003), (Hardcover, 300 pages, ISBN 0399151346)",https://www.sciencedirect.com/science/article/pii/S0379073806000843,FSI,"Volume 166, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/166/issue/2,
6036,Contents Continued,https://www.sciencedirect.com/science/article/pii/S0379073807000825/pdfft?md5=aa63c366752ec670114bd07deb8214b6&pid=1-s2.0-S0379073807000825-main.pdf,FSI,"Volume 166, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/166/issue/2,
6037,Editorial Board,https://www.sciencedirect.com/science/article/pii/S0379073807000242/pdfft?md5=9bd2a70d47390cd85aa27b0aee32565b&pid=1-s2.0-S0379073807000242-main.pdf,FSI,"Volume 166, Issue 1 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/166/issue/1,
6038,A rapid and convenient LC/MS method for routine identification of methamphetamine/dimethylamphetamine and their metabolites in urine,https://www.sciencedirect.com/science/article/pii/S0379073806001575,FSI,"Volume 166, Issue 1 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/166/issue/1,
6039,Identify the injury implements by SEM/EDX and ICP-AES,https://www.sciencedirect.com/science/article/pii/S0379073806001599,FSI,"Volume 166, Issue 1 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/166/issue/1,
6040,The relationship between bedding and face-down death in infancy: Mathematical analysis of a respiratory simulation system using an infant mannequin to assess gas diffusibility in bedding,https://www.sciencedirect.com/science/article/pii/S0379073806001605,FSI,"Volume 166, Issue 1 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/166/issue/1,
6041,The last Viking King: A royal maternity case solved by ancient DNA analysis,https://www.sciencedirect.com/science/article/pii/S0379073806001708,FSI,"Volume 166, Issue 1 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/166/issue/1,
6042,Identification and separation of DNA mixtures using peak area information,https://www.sciencedirect.com/science/article/pii/S0379073806001940,FSI,"Volume 166, Issue 1 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/166/issue/1,
6043,Comparison of two whole genome amplification methods for STR genotyping of LCN and degraded DNA samples,https://www.sciencedirect.com/science/article/pii/S0379073806001952,FSI,"Volume 166, Issue 1 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/166/issue/1,
6044,Identification of unknown bodies by using CT images of frontal sinus,https://www.sciencedirect.com/science/article/pii/S0379073806001964,FSI,"Volume 166, Issue 1 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/166/issue/1,
6045,Diverse morphological lesions and serious arrhythmias with hemodynamic insults occur in the early myocardial contusion due to blunt impact in dogs,https://www.sciencedirect.com/science/article/pii/S0379073806001988,FSI,"Volume 166, Issue 1 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/166/issue/1,
6046,The detection of sedatives in hair and nail samples using tandem LC–MS–MS,https://www.sciencedirect.com/science/article/pii/S037907380600199X,FSI,"Volume 166, Issue 1 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/166/issue/1,
6047,Mitochondrial DNA identification of game and harvested freshwater fish species,https://www.sciencedirect.com/science/article/pii/S0379073806002192,FSI,"Volume 166, Issue 1 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/166/issue/1,
6048,Empirical proof of physical match: Systematic research with tensile machine,https://www.sciencedirect.com/science/article/pii/S0379073806002581,FSI,"Volume 166, Issue 1 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/166/issue/1,
6049,Editorial Board,https://www.sciencedirect.com/science/article/pii/S0379073806007067/pdfft?md5=90f7a2ea8bbc19c82451ca35add5b96c&pid=1-s2.0-S0379073806007067-main.pdf,FSI,"Volume 165, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/165/issue/2,
6050,Preface and introduction,https://www.sciencedirect.com/science/article/pii/S0379073806003057,FSI,"Volume 165, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/165/issue/2,
6051,Future in forensic medicine as an academic discipline—Focussing on research,https://www.sciencedirect.com/science/article/pii/S0379073806003069,FSI,"Volume 165, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/165/issue/2,
6052,Tasks of research in forensic medicine – different study types in clinical research and forensic medicine,https://www.sciencedirect.com/science/article/pii/S0379073806003070,FSI,"Volume 165, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/165/issue/2,
6053,Study types and study issues in clinical medicine,https://www.sciencedirect.com/science/article/pii/S0379073806003082,FSI,"Volume 165, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/165/issue/2,
6054,"Meta-analyses in research in forensic medicine: Alcohol, drugs, diseases and traffic safety",https://www.sciencedirect.com/science/article/pii/S0379073806003094,FSI,"Volume 165, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/165/issue/2,
6055,Case histories in forensic medicine,https://www.sciencedirect.com/science/article/pii/S0379073806003100,FSI,"Volume 165, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/165/issue/2,
6056,"The distribution of forensic journals, reflections on authorship practices, peer-review and role of the impact factor",https://www.sciencedirect.com/science/article/pii/S0379073806003112,FSI,"Volume 165, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/165/issue/2,
6057,Sudden infant death syndrome (SIDS)—Standardised investigations and classification: Recommendations,https://www.sciencedirect.com/science/article/pii/S0379073806003124,FSI,"Volume 165, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/165/issue/2,
6058,Medical criminalistics,https://www.sciencedirect.com/science/article/pii/S0379073806003136,FSI,"Volume 165, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/165/issue/2,
6059,Demands on scientific studies: Vitality of wounds and wound age estimation,https://www.sciencedirect.com/science/article/pii/S0379073806003148,FSI,"Volume 165, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/165/issue/2,
6060,Postmortem diagnosis of sepsis,https://www.sciencedirect.com/science/article/pii/S037907380600315X,FSI,"Volume 165, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/165/issue/2,
6061,Postmortem biochemistry,https://www.sciencedirect.com/science/article/pii/S0379073806003161,FSI,"Volume 165, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/165/issue/2,
6062,New autopsy signs in violent death,https://www.sciencedirect.com/science/article/pii/S037907380600452X,FSI,"Volume 165, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/165/issue/2,
6063,Age estimation,https://www.sciencedirect.com/science/article/pii/S0379073806003173,FSI,"Volume 165, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/165/issue/2,
6064,Estimation of the time since death,https://www.sciencedirect.com/science/article/pii/S0379073806003185,FSI,"Volume 165, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/165/issue/2,
6065,Forensic anthropology: developments of a classical discipline in the new millennium,https://www.sciencedirect.com/science/article/pii/S0379073806003197,FSI,"Volume 165, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/165/issue/2,
6066,Demands on scientific studies in clinical toxicology,https://www.sciencedirect.com/science/article/pii/S0379073806003203,FSI,"Volume 165, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/165/issue/2,
6067,Post-mortem toxicology,https://www.sciencedirect.com/science/article/pii/S0379073806003215,FSI,"Volume 165, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/165/issue/2,
6068,New trends in hair analysis and scientific demands on validation and technical notes,https://www.sciencedirect.com/science/article/pii/S0379073806003227,FSI,"Volume 165, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/165/issue/2,
6069,Validation of new methods,https://www.sciencedirect.com/science/article/pii/S0379073806003239,FSI,"Volume 165, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/165/issue/2,
6070,Pharmacokinetic features in forensic medicine,https://www.sciencedirect.com/science/article/pii/S0379073806003288,FSI,"Volume 165, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/165/issue/2,
6071,"Demands on scientific studies in different fields of forensic medicine and forensic sciences: Traffic medicine—Impaired driver: Alcohol, drugs, diseases",https://www.sciencedirect.com/science/article/pii/S0379073806003240,FSI,"Volume 165, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/165/issue/2,
6072,Scientific standards for studies in forensic genetics,https://www.sciencedirect.com/science/article/pii/S0379073806004518,FSI,"Volume 165, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/165/issue/2,
6073,Editorial Board,https://www.sciencedirect.com/science/article/pii/S0379073806006803/pdfft?md5=1684f30e1bd6d9a5318a6a6152a2a8fc&pid=1-s2.0-S0379073806006803-main.pdf,FSI,"Volume 165, Issue 1 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/165/issue/1,
6074,Establishing identity using cheiloscopy and palatoscopy,https://www.sciencedirect.com/science/article/pii/S0379073806002696,FSI,"Volume 165, Issue 1 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/165/issue/1,
6075,Interpreting results of ethanol analysis in postmortem specimens: A review of the literature,https://www.sciencedirect.com/science/article/pii/S0379073806002891,FSI,"Volume 165, Issue 1 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/165/issue/1,
6076,"Shoe print examinations: Effects of expectation, complexity and experience",https://www.sciencedirect.com/science/article/pii/S0379073806000922,FSI,"Volume 165, Issue 1 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/165/issue/1,
6077,Testing for genetic structure in different urban Argentinian populations,https://www.sciencedirect.com/science/article/pii/S0379073806001095,FSI,"Volume 165, Issue 1 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/165/issue/1,
6078,A study of ethyl glucuronide in post-mortem blood as a marker of ante-mortem ingestion of alcohol,https://www.sciencedirect.com/science/article/pii/S0379073806001113,FSI,"Volume 165, Issue 1 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/165/issue/1,
6079,Radiographic evaluation of third molar development in relation to chronological age among Turkish children and youth,https://www.sciencedirect.com/science/article/pii/S0379073806001125,FSI,"Volume 165, Issue 1 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/165/issue/1,
6080,Forensic analysis of soil and sediment traces by scanning electron microscopy and energy-dispersive X-ray analysis: An experimental investigation,https://www.sciencedirect.com/science/article/pii/S0379073806001344,FSI,"Volume 165, Issue 1 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/165/issue/1,
6081,Application of plant DNA markers in forensic botany: Genetic comparison of Quercus evidence leaves to crime scene trees using microsatellites,https://www.sciencedirect.com/science/article/pii/S0379073806001356,FSI,"Volume 165, Issue 1 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/165/issue/1,
6082,"The application of capillary electrophoresis for enantiomeric separation of N,N-dimethylamphetamine and its related analogs: Intelligence study on N,N-dimethylamphetamine samples in crystalline and tablet forms",https://www.sciencedirect.com/science/article/pii/S0379073806001368,FSI,"Volume 165, Issue 1 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/165/issue/1,
6083,The recovery of illicit drugs from oral fluid sampling devices,https://www.sciencedirect.com/science/article/pii/S0379073806001381,FSI,"Volume 165, Issue 1 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/165/issue/1,
6084,Editorial Board,https://www.sciencedirect.com/science/article/pii/S0379073806006487/pdfft?md5=5f9a8b13095b0f46c2c4a24a61e746c9&pid=1-s2.0-S0379073806006487-main.pdf,FSI,"Volume 164, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/2,
6085,Time of death dependent criteria in vitreous humor—Accuracy of estimating the time since death,https://www.sciencedirect.com/science/article/pii/S0379073805006353,FSI,"Volume 164, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/2,
6086,"Persons found ‘Not Criminally Responsible on Account of Mental Disorder’: A comparison of British Columbia, Canada and Hunan, China",https://www.sciencedirect.com/science/article/pii/S037907380500633X,FSI,"Volume 164, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/2,
6087,Cluster analysis of a forensic population with antisocial personality disorder regarding PCL-R scores: Differentiation of two patterns of criminal profiles,https://www.sciencedirect.com/science/article/pii/S0379073805006341,FSI,"Volume 164, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/2,
6088,Potentiality of 3D laser profilometry to determine the sequence of homogenous crossing lines on questioned documents,https://www.sciencedirect.com/science/article/pii/S0379073805006377,FSI,"Volume 164, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/2,
6089,Adolescent homicides in Finland: Offence and offender characteristics,https://www.sciencedirect.com/science/article/pii/S0379073805006390,FSI,"Volume 164, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/2,
6090,Ethanol production by Candida albicans in postmortem human blood samples: Effects of blood glucose level and dilution,https://www.sciencedirect.com/science/article/pii/S0379073805006420,FSI,"Volume 164, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/2,
6091,Comparison of pulmonary autopsy findings of the rats drowned at surface and 50 ft depth,https://www.sciencedirect.com/science/article/pii/S0379073805006432,FSI,"Volume 164, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/2,
6092,Stability of Δ9-tetrahydrocannabinol (THC) in oral fluid using the Quantisal™ collection device,https://www.sciencedirect.com/science/article/pii/S0379073805006456,FSI,"Volume 164, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/2,
6093,Sensitivity of autopsy and radiological examination in detecting bone fractures in an animal model: Implications for the assessment of fatal child physical abuse,https://www.sciencedirect.com/science/article/pii/S0379073805006481,FSI,"Volume 164, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/2,
6094,Synthesis by-products from the Wacker oxidation of safrole in methanol using ρ-benzoquinone and palladium chloride,https://www.sciencedirect.com/science/article/pii/S0379073805006900,FSI,"Volume 164, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/2,
6095,"A quantitative differentiation method for plastic bags by infrared spectroscopy, thickness measurement and differential scanning calorimetry for tracing the source of illegal drugs",https://www.sciencedirect.com/science/article/pii/S037907380500695X,FSI,"Volume 164, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/2,
6096,The value of examination aids in victim identification: a retrospective study of an airplane crash in Nepal in 2002,https://www.sciencedirect.com/science/article/pii/S0379073805006961,FSI,"Volume 164, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/2,
6097,Quantitative LC–MS determination of strychnine in urine after ingestion of a Strychnos nux-vomica preparation and its consequences in doping control,https://www.sciencedirect.com/science/article/pii/S0379073805007048,FSI,"Volume 164, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/2,
6098,Death scene evaluation in a case of fatal accidental carbon monoxide toxicity,https://www.sciencedirect.com/science/article/pii/S037907380500705X,FSI,"Volume 164, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/2,
6099,Application of pericardial fluid to the analysis of morphine (heroin) and cocaine in forensic toxicology,https://www.sciencedirect.com/science/article/pii/S037907380600003X,FSI,"Volume 164, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/2,
6100,Analysis of hallucinogenic constituents in Amanita mushrooms circulated in Japan,https://www.sciencedirect.com/science/article/pii/S0379073806000090,FSI,"Volume 164, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/2,
6101,The use of mitochondrial cytochrome oxidase I gene (COI) to differentiate two UK blowfly species – Calliphora vicina and Calliphora vomitoria,https://www.sciencedirect.com/science/article/pii/S0379073806000107,FSI,"Volume 164, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/2,
6102,"Carrion fly (Diptera: Calliphoridae) larval colonization of sunlit and shaded pig carcasses in West Virginia, USA",https://www.sciencedirect.com/science/article/pii/S0379073806000119,FSI,"Volume 164, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/2,
6103,Species identification using sequences of the trnL intron and the trnL-trnF IGS of chloroplast genome among popular plants in Taiwan,https://www.sciencedirect.com/science/article/pii/S0379073806000260,FSI,"Volume 164, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/2,
6104,Australian Federal Police seizures of illicit crystalline methamphetamine (‘ice’) 1998–2002: Impurity analysis,https://www.sciencedirect.com/science/article/pii/S0379073806000302,FSI,"Volume 164, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/2,
6105,Quantitative characterization of morphological polymorphism of handwritten characters loops,https://www.sciencedirect.com/science/article/pii/S0379073806000545,FSI,"Volume 164, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/2,
6106,A ‘cold synthesis’ of heroin and implications in heroin signature analysis: Utility of trifluoroacetic/acetic anhydride in the acetylation of morphine,https://www.sciencedirect.com/science/article/pii/S0379073806000557,FSI,"Volume 164, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/2,
6107,"Morphological comparison between Chrysomya rufifacies (Macquart) and Chrysomya villeneuvi Patton (Diptera: Calliphoridae) puparia, forensically important blow flies",https://www.sciencedirect.com/science/article/pii/S0379073806000673,FSI,"Volume 164, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/2,
6108,The redistribution of selected psychiatric drugs in post-mortem cases,https://www.sciencedirect.com/science/article/pii/S0379073806000685,FSI,"Volume 164, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/2,
6109,Automated PCR setup for forensic casework samples using the Normalization Wizard and PCR Setup robotic methods,https://www.sciencedirect.com/science/article/pii/S0379073806000703,FSI,"Volume 164, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/2,
6110,Haplotypes for 13 Y-chromosomal STR loci in South Tunisian population (Sfax region),https://www.sciencedirect.com/science/article/pii/S0379073805005748,FSI,"Volume 164, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/2,
6111,Data for 10 autosomal STR markers in south Tunisian population,https://www.sciencedirect.com/science/article/pii/S0379073805005918,FSI,"Volume 164, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/2,
6112,Population genetic study in two Transylvanian populations using forensically informative autosomal and Y-chromosomal STR markers,https://www.sciencedirect.com/science/article/pii/S0379073805005931,FSI,"Volume 164, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/2,
6113,Allele frequencies for 15 autosomal STR loci and admixture estimates in Puerto Rican Americans,https://www.sciencedirect.com/science/article/pii/S0379073805006262,FSI,"Volume 164, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/2,
6114,Allelic and haplotypic frequencies at 11 Y-STR loci in Buryats from South-East Siberia,https://www.sciencedirect.com/science/article/pii/S0379073805006274,FSI,"Volume 164, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/2,
6115,Nucleotide variability of HV-I in admixed population of the Brazilian Amazon Region,https://www.sciencedirect.com/science/article/pii/S0379073806000053,FSI,"Volume 164, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/2,
6116,Shaken baby syndrome: A flawed biomechanical analysis,https://www.sciencedirect.com/science/article/pii/S0379073805006717,FSI,"Volume 164, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/2,
6117,Letter to the Editor,https://www.sciencedirect.com/science/article/pii/S0379073805006729,FSI,"Volume 164, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/2,
6118,Response to the Letter to the Editor,https://www.sciencedirect.com/science/article/pii/S0379073806000028,FSI,"Volume 164, Issues 2–3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/2,
6119,Editorial Board,https://www.sciencedirect.com/science/article/pii/S0379073806006281/pdfft?md5=05f7fd1046a47d9450914add04485114&pid=1-s2.0-S0379073806006281-main.pdf,FSI,"Volume 164, Issue 1 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/1,
6120,Launching Forensic Science International daughter journal in 2007: Forensic Science International: Genetics,https://www.sciencedirect.com/science/article/pii/S0379073806006049/pdfft?md5=990655b7c4ef792975a8e665c237645c&pid=1-s2.0-S0379073806006049-main.pdf,FSI,"Volume 164, Issue 1 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/1,
6121,Triallelic patterns in STR loci used for paternity analysis: Evidence for a duplication in chromosome 2 containing the TPOX STR locus,https://www.sciencedirect.com/science/article/pii/S0379073805006031,FSI,"Volume 164, Issue 1 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/1,
6122,Geographical heterogeneity of Y-chromosomal lineages in Norway,https://www.sciencedirect.com/science/article/pii/S0379073805006079,FSI,"Volume 164, Issue 1 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/1,
6123,Developing a SNP panel for forensic identification of individuals,https://www.sciencedirect.com/science/article/pii/S0379073805006134,FSI,"Volume 164, Issue 1 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/1,
6124,Analysis of artificially degraded DNA using STRs and SNPs—results of a collaborative European (EDNAP) exercise,https://www.sciencedirect.com/science/article/pii/S0379073805006146,FSI,"Volume 164, Issue 1 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/1,
6125,Population structure of Y chromosome SNP haplogroups in the United States and forensic implications for constructing Y chromosome STR databases,https://www.sciencedirect.com/science/article/pii/S0379073805006158,FSI,"Volume 164, Issue 1 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/1,
6126,Nuclear and mitochondrial DNA quantification of various forensic materials,https://www.sciencedirect.com/science/article/pii/S0379073805006250,FSI,"Volume 164, Issue 1 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/1,
6127,Population data for 11 Y-chromosome STRs in northeast China Han,https://www.sciencedirect.com/science/article/pii/S0379073805004895,FSI,"Volume 164, Issue 1 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/1,
6128,Discrepancies between forensic identification kits explained by a laser power supply shutdown,https://www.sciencedirect.com/science/article/pii/S0379073805005694,FSI,"Volume 164, Issue 1 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/1,
6129,Allele distribution of 15 STR loci used for human identity purposes in the Greek Cypriot population of the island of Cyprus,https://www.sciencedirect.com/science/article/pii/S0379073805005700,FSI,"Volume 164, Issue 1 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/1,
6130,Y-chromosome STRs in an Antioquian (Colombia) population sample,https://www.sciencedirect.com/science/article/pii/S0379073805005724,FSI,"Volume 164, Issue 1 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/164/issue/1,
6131,Editorial Board,https://www.sciencedirect.com/science/article/pii/S0379073806006074/pdfft?md5=bccd1cc4fe01975084b52c520b3d1fdf&pid=1-s2.0-S0379073806006074-main.pdf,FSI,"Volume 163, Issue 3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/163/issue/3,
6132,Forensic palynology,https://www.sciencedirect.com/science/article/pii/S0379073806005019,FSI,"Volume 163, Issue 3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/163/issue/3,
6133,Forensic palynology: Why do it and how it works,https://www.sciencedirect.com/science/article/pii/S0379073806005007,FSI,"Volume 163, Issue 3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/163/issue/3,
6134,Consideration of some taphonomic variables of relevance to forensic palynological investigation in the United Kingdom,https://www.sciencedirect.com/science/article/pii/S0379073806004993,FSI,"Volume 163, Issue 3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/163/issue/3,
6135,Forensic palynology: Current status of a rarely used technique in the United States of America,https://www.sciencedirect.com/science/article/pii/S0379073805006225,FSI,"Volume 163, Issue 3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/163/issue/3,
6136,Forensic palynology in Canada: An overview with emphasis on archaeology and anthropology,https://www.sciencedirect.com/science/article/pii/S0379073806004531,FSI,"Volume 163, Issue 3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/163/issue/3,
6137,The use of forensic botany and geology in war crimes investigations in NE Bosnia,https://www.sciencedirect.com/science/article/pii/S037907380600288X,FSI,"Volume 163, Issue 3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/163/issue/3,
6138,Towards a “crime pollen calendar”—Pollen analysis on corpses throughout one year,https://www.sciencedirect.com/science/article/pii/S0379073805006249,FSI,"Volume 163, Issue 3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/163/issue/3,
6139,The cribriform approach to the retrieval of palynological evidence from the turbinates of murder victims,https://www.sciencedirect.com/science/article/pii/S0379073805006201,FSI,"Volume 163, Issue 3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/163/issue/3,
6140,Hypericum pollen determines the presence of burglars at the scene of a crime: An example of forensic palynology,https://www.sciencedirect.com/science/article/pii/S0379073805006213,FSI,"Volume 163, Issue 3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/163/issue/3,
6141,An unusual appearance of a common pollen type indicates the scene of the crime,https://www.sciencedirect.com/science/article/pii/S0379073805006237,FSI,"Volume 163, Issue 3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/163/issue/3,
6142,Hair as a source of forensic evidence in murder investigations,https://www.sciencedirect.com/science/article/pii/S0379073806004543,FSI,"Volume 163, Issue 3 ",https://www.sciencedirect.com/journal/forensic-science-international/vol/163/issue/3,
